  4.6250000e+000  3.6338233e+000  2.9499867e+000  2.5070300e+000  2.2384933e+000  2.0779167e+000  1.9687000e+000  1.8936833e+000  1.8455667e+000  1.8170500e+000  1.8008333e+000  1.7906667e+000  1.7845000e+000  1.7813333e+000  1.7801667e+000  1.7800000e+000  1.7800000e+000  1.7800000e+000  1.7800000e+000  1.7800000e+000  1.7800000e+000
  4.6265120e+000  3.4327976e+000  2.5936047e+000  2.0327474e+000  1.6740396e+000  1.4412957e+000  1.2696640e+000  1.1396307e+000  1.0430164e+000  9.7164177e-001  9.1732733e-001  8.7308410e-001  8.3668466e-001  8.0709200e-001  7.8326911e-001  7.6417900e-001  7.4866365e-001  7.3508106e-001  7.2166826e-001  7.0666223e-001  6.8830041e-001
  4.6284973e+000  3.3818606e+000  2.5101860e+000  1.9322416e+000  1.5667953e+000  1.3326151e+000  1.1606268e+000  1.0303881e+000  9.3361442e-001  8.6202129e-001  8.0732422e-001  7.6210361e-001  7.2239935e-001  6.8511625e-001  6.4715910e-001  6.0543267e-001  5.5623763e-001  4.9345815e-001  4.1037425e-001  3.0026597e-001  1.5641659e-001
  4.6295893e+000  3.3429092e+000  2.4412952e+000  1.8417926e+000  1.4614465e+000  1.2173021e+000  1.0387076e+000  9.0422309e-001  8.0471164e-001  7.3103632e-001  6.7406022e-001  6.2508290e-001  5.7714982e-001  5.2374295e-001  4.5834425e-001  3.7443567e-001  2.6385629e-001  1.1187368e-001 -9.7887477e-002 -3.8180249e-001 -7.5623816e-001
  4.6322547e+000  3.2820690e+000  2.3222314e+000  1.6711366e+000  1.2471790e+000  9.6875333e-001  7.6589231e-001  6.1518196e-001  5.0484653e-001  4.2311031e-001  3.5819756e-001  2.9898798e-001  2.3698312e-001  1.6433992e-001  7.3215376e-002 -4.4233556e-002 -1.9877739e-001 -4.1289663e-001 -7.1199927e-001 -1.1214933e+000 -1.6667742e+000
  4.6391667e+000  3.2006340e+000  2.1606253e+000  1.4384247e+000  9.5331600e-001  6.2458333e-001  3.8252911e-001  2.0152956e-001  6.6979333e-002 -3.5726889e-002 -1.2119444e-001 -2.0257800e-001 -2.8722956e-001 -3.8105044e-001 -4.8994200e-001 -6.1980556e-001 -7.8041378e-001 -9.9702467e-001 -1.2987676e+000 -1.7147718e+000 -2.2741539e+000
  4.6522707e+000  3.1152684e+000  1.9961410e+000  1.2100281e+000  6.7206966e-001  2.9740533e-001  1.2781639e-002 -2.0862806e-001 -3.8204369e-001 -5.2268518e-001 -6.4577244e-001 -7.6425830e-001 -8.8202704e-001 -1.0006959e+000 -1.1218820e+000 -1.2472026e+000 -1.3821823e+000 -1.5479762e+000 -1.7696466e+000 -2.0722559e+000 -2.4808573e+000
  4.6709627e+000  3.0364049e+000  1.8525108e+000  1.0252796e+000  4.6071034e-001  6.4802333e-002 -2.4322435e-001 -4.9126594e-001 -6.9399772e-001 -8.6609501e-001 -1.0222331e+000 -1.1742579e+000 -1.3226974e+000 -1.4652504e+000 -1.5996156e+000 -1.7234916e+000 -1.8376968e+000 -1.9555289e+000 -2.0934052e+000 -2.2677431e+000 -2.4949548e+000
  4.6966307e+000  2.9805847e+000  1.7528498e+000  9.0871566e-001  3.4347222e-001 -4.7590667e-002 -3.5410273e-001 -6.0537201e-001 -8.1562609e-001 -9.9909259e-001 -1.1699991e+000 -1.3395000e+000 -1.5064568e+000 -1.6666577e+000 -1.8158908e+000 -1.9499446e+000 -2.0665857e+000 -2.1714957e+000 -2.2723347e+000 -2.3767628e+000 -2.4924375e+000
  4.7355440e+000  2.9743076e+000  1.7228630e+000  8.7050862e-001  3.0654305e-001 -7.9735222e-002 -3.8292158e-001 -6.3318689e-001 -8.4459587e-001 -1.0312133e+000 -1.2071038e+000 -1.3831889e+000 -1.5578169e+000 -1.7261930e+000 -1.8835221e+000 -2.0250093e+000 -2.1470988e+000 -2.2511903e+000 -2.3399228e+000 -2.4159353e+000 -2.4818654e+000
  4.8035000e+000  3.0208742e+000  1.7552138e+000  8.9404400e-001  3.2489022e-001 -6.4722222e-002 -3.7086000e-001 -6.2395778e-001 -8.3804222e-001 -1.0271400e+000 -1.2052778e+000 -1.3833589e+000 -1.5597933e+000 -1.7298678e+000 -1.8888689e+000 -2.0320833e+000 -2.1557400e+000 -2.2598367e+000 -2.3453133e+000 -2.4131100e+000 -2.4641658e+000
