 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001 -4.3210000e+001
 -4.0920976e+001 -4.0602725e+001 -4.0378050e+001 -4.0227966e+001 -4.0133483e+001 -4.0075616e+001 -4.0037997e+001 -4.0014738e+001 -4.0002568e+001 -3.9998220e+001 -3.9998425e+001 -4.0000405e+001 -4.0003352e+001 -4.0006947e+001 -4.0010872e+001 -4.0014811e+001 -4.0018566e+001 -4.0022422e+001 -4.0026784e+001 -4.0032059e+001 -4.0038652e+001
 -3.9550900e+001 -3.9450677e+001 -3.9399001e+001 -3.9384099e+001 -3.9394196e+001 -3.9417519e+001 -3.9444134e+001 -3.9471463e+001 -3.9498770e+001 -3.9525317e+001 -3.9550365e+001 -3.9573418e+001 -3.9594929e+001 -3.9615594e+001 -3.9636106e+001 -3.9657161e+001 -3.9679759e+001 -3.9706125e+001 -3.9738792e+001 -3.9780293e+001 -3.9833157e+001
 -3.8535520e+001 -3.8522917e+001 -3.8547789e+001 -3.8599111e+001 -3.8665860e+001 -3.8737011e+001 -3.8803464e+001 -3.8863816e+001 -3.8918588e+001 -3.8968301e+001 -3.9013476e+001 -3.9055025e+001 -3.9095426e+001 -3.9137547e+001 -3.9184256e+001 -3.9238423e+001 -3.9303877e+001 -3.9388285e+001 -3.9500278e+001 -3.9648485e+001 -3.9841530e+001
 -3.6948161e+001 -3.6986381e+001 -3.7065513e+001 -3.7171626e+001 -3.7290785e+001 -3.7409060e+001 -3.7515215e+001 -3.7608817e+001 -3.7692132e+001 -3.7767426e+001 -3.7836964e+001 -3.7903664e+001 -3.7973048e+001 -3.8051291e+001 -3.8144566e+001 -3.8259048e+001 -3.8403607e+001 -3.8597903e+001 -3.8864293e+001 -3.9225132e+001 -3.9702766e+001
 -3.4658333e+001 -3.4726924e+001 -3.4831780e+001 -3.4959224e+001 -3.5095583e+001 -3.5227181e+001 -3.5343198e+001 -3.5444243e+001 -3.5533782e+001 -3.5615277e+001 -3.5692194e+001 -3.5768682e+001 -3.5851621e+001 -3.5948575e+001 -3.6067111e+001 -3.6214792e+001 -3.6403164e+001 -3.6659700e+001 -3.7015855e+001 -3.7503081e+001 -3.8152819e+001
 -3.2044037e+001 -3.2074239e+001 -3.2121018e+001 -3.2178295e+001 -3.2239992e+001 -3.2300030e+001 -3.2353663e+001 -3.2401486e+001 -3.2445423e+001 -3.2487402e+001 -3.2529350e+001 -3.2573538e+001 -3.2623614e+001 -3.2683572e+001 -3.2757404e+001 -3.2849105e+001 -3.2965513e+001 -3.3124857e+001 -3.3348213e+001 -3.3656656e+001 -3.4071252e+001
 -2.9374139e+001 -2.9358899e+001 -2.9346232e+001 -2.9336174e+001 -2.9328760e+001 -2.9324026e+001 -2.9322002e+001 -2.9322687e+001 -2.9326075e+001 -2.9332161e+001 -2.9340938e+001 -2.9352431e+001 -2.9366793e+001 -2.9384210e+001 -2.9404865e+001 -2.9428945e+001 -2.9457830e+001 -2.9497683e+001 -2.9555865e+001 -2.9639735e+001 -2.9756651e+001
 -2.6826635e+001 -2.6804997e+001 -2.6787278e+001 -2.6773321e+001 -2.6762968e+001 -2.6756061e+001 -2.6752387e+001 -2.6751506e+001 -2.6752924e+001 -2.6756145e+001 -2.6760674e+001 -2.6765993e+001 -2.6771502e+001 -2.6776577e+001 -2.6780595e+001 -2.6782931e+001 -2.6783495e+001 -2.6784320e+001 -2.6787971e+001 -2.6797014e+001 -2.6814013e+001
 -2.4437845e+001 -2.4426822e+001 -2.4419976e+001 -2.4416545e+001 -2.4415766e+001 -2.4416876e+001 -2.4419197e+001 -2.4422403e+001 -2.4426250e+001 -2.4430497e+001 -2.4434902e+001 -2.4439192e+001 -2.4442976e+001 -2.4445829e+001 -2.4447329e+001 -2.4447051e+001 -2.4444836e+001 -2.4441574e+001 -2.4438420e+001 -2.4436529e+001 -2.4437053e+001
