  3.8900000e-001  4.7675737e-001  5.6452900e-001  6.5231412e-001  7.4011200e-001  8.2792187e-001  9.1574300e-001  1.0035746e+000  1.0914160e+000  1.1792664e+000  1.2671250e+000  1.3549911e+000  1.4428640e+000  1.5307429e+000  1.6186270e+000  1.7065156e+000  1.7944080e+000  1.8823034e+000  1.9702010e+000  2.0581001e+000  2.1459982e+000
  8.9590250e-001  9.9332965e-001  1.0908029e+000  1.1883180e+000  1.2858705e+000  1.3834562e+000  1.4810709e+000  1.5787101e+000  1.6763696e+000  1.7740452e+000  1.8717324e+000  1.9694270e+000  2.0671247e+000  2.1648212e+000  2.2625122e+000  2.3601933e+000  2.4578604e+000  2.5555090e+000  2.6531350e+000  2.7507339e+000  2.8482995e+000
  1.3759400e+000  1.4746411e+000  1.5734705e+000  1.6724140e+000  1.7714575e+000  1.8705870e+000  1.9697885e+000  2.0690478e+000  2.1683509e+000  2.2676837e+000  2.3670322e+000  2.4663822e+000  2.5657197e+000  2.6650307e+000  2.7643011e+000  2.8635167e+000  2.9626636e+000  3.0617276e+000  3.1606947e+000  3.2595509e+000  3.3582800e+000
  1.8246575e+000  1.9181715e+000  2.0119269e+000  2.1058960e+000  2.2000511e+000  2.2943644e+000  2.3888082e+000  2.4833549e+000  2.5779766e+000  2.6726458e+000  2.7673345e+000  2.8620153e+000  2.9566602e+000  3.0512417e+000  3.1457319e+000  3.2401032e+000  3.3343278e+000  3.4283781e+000  3.5222263e+000  3.6158447e+000  3.7092036e+000
  2.2376000e+000  2.3214004e+000  2.4055673e+000  2.4900579e+000  2.5748292e+000  2.6598384e+000  2.7450425e+000  2.8303986e+000  2.9158637e+000  3.0013951e+000  3.0869498e+000  3.1724848e+000  3.2579572e+000  3.3433242e+000  3.4285429e+000  3.5135702e+000  3.5983634e+000  3.6828795e+000  3.7670755e+000  3.8509087e+000  3.9343343e+000
  2.6103125e+000  2.6818075e+000  2.7537869e+000  2.8261936e+000  2.8989701e+000  2.9720593e+000  3.0454037e+000  3.1189461e+000  3.1926291e+000  3.2663955e+000  3.3401880e+000  3.4139492e+000  3.4876218e+000  3.5611486e+000  3.6344721e+000  3.7075352e+000  3.7802805e+000  3.8526507e+000  3.9245884e+000  3.9960365e+000  4.0669361e+000
  2.9383400e+000  2.9968724e+000  3.0559808e+000  3.1155968e+000  3.1756518e+000  3.2360771e+000  3.2968042e+000  3.3577646e+000  3.4188897e+000  3.4801108e+000  3.5413595e+000  3.6025671e+000  3.6636651e+000  3.7245849e+000  3.7852579e+000  3.8456156e+000  3.9055894e+000  3.9651107e+000  4.0241110e+000  4.0825216e+000  4.1402729e+000
  3.2172859e+000  3.2641195e+000  3.3115754e+000  3.3595792e+000  3.4080566e+000  3.4569331e+000  3.5061345e+000  3.5555862e+000  3.6052139e+000  3.6549432e+000  3.7046998e+000  3.7544091e+000  3.8039970e+000  3.8533889e+000  3.9025105e+000  3.9512873e+000  3.9996451e+000  4.0475094e+000  4.0948058e+000  4.1414599e+000  4.1873965e+000
  3.4462580e+000  3.4837564e+000  3.5218673e+000  3.5605170e+000  3.5996318e+000  3.6391383e+000  3.6789625e+000  3.7190311e+000  3.7592702e+000  3.7996062e+000  3.8399655e+000  3.8802744e+000  3.9204594e+000  3.9604466e+000  4.0001625e+000  4.0395335e+000  4.0784858e+000  4.1169459e+000  4.1548401e+000  4.1920946e+000  4.2286353e+000
  3.6297958e+000  3.6601496e+000  3.6910521e+000  3.7224363e+000  3.7542349e+000  3.7863809e+000  3.8188071e+000  3.8514463e+000  3.8842315e+000  3.9170955e+000  3.9499711e+000  3.9827912e+000  4.0154886e+000  4.0479963e+000  4.0802470e+000  4.1121737e+000  4.1437091e+000  4.1747863e+000  4.2053379e+000  4.2352969e+000  4.2645955e+000
  3.7729062e+000  3.7980234e+000  3.8235750e+000  3.8495053e+000  3.8757585e+000  3.9022788e+000  3.9290104e+000  3.9558975e+000  3.9828842e+000  4.0099149e+000  4.0369336e+000  4.0638846e+000  4.0907120e+000  4.1173601e+000  4.1437730e+000  4.1698950e+000  4.1956702e+000  4.2210429e+000  4.2459572e+000  4.2703573e+000  4.2941870e+000
  3.8805960e+000  3.9021020e+000  3.9238809e+000  3.9458922e+000  3.9680954e+000  3.9904498e+000  4.0129149e+000  4.0354501e+000  4.0580147e+000  4.0805683e+000  4.1030703e+000  4.1254800e+000  4.1477568e+000  4.1698603e+000  4.1917498e+000  4.2133847e+000  4.2347244e+000  4.2557284e+000  4.2763561e+000  4.2965669e+000  4.3163198e+000
  3.9578720e+000  3.9771096e+000  3.9964149e+000  4.0157652e+000  4.0351382e+000  4.0545116e+000  4.0738628e+000  4.0931695e+000  4.1124093e+000  4.1315597e+000  4.1505983e+000  4.1695026e+000  4.1882504e+000  4.2068191e+000  4.2251864e+000  4.2433298e+000  4.2612269e+000  4.2788553e+000  4.2961925e+000  4.3132162e+000  4.3299037e+000
  4.0097410e+000  4.0277707e+000  4.0456219e+000  4.0632924e+000  4.0807798e+000  4.0980820e+000  4.1151966e+000  4.1321214e+000  4.1488542e+000  4.1653927e+000  4.1817347e+000  4.1978779e+000  4.2138200e+000  4.2295588e+000  4.2450921e+000  4.2604175e+000  4.2755329e+000  4.2904360e+000  4.3051245e+000  4.3195962e+000  4.3338485e+000
  4.0411177e+000  4.0587098e+000  4.0758428e+000  4.0925355e+000  4.1088067e+000  4.1246754e+000  4.1401603e+000  4.1552804e+000  4.1700544e+000  4.1845013e+000  4.1986398e+000  4.2124889e+000  4.2260673e+000  4.2393940e+000  4.2524877e+000  4.2653674e+000  4.2780518e+000  4.2905599e+000  4.3029105e+000  4.3151224e+000  4.3272143e+000
  4.0558477e+000  4.0733942e+000  4.0902048e+000  4.1063179e+000  4.1217719e+000  4.1366055e+000  4.1508569e+000  4.1645648e+000  4.1777675e+000  4.1905036e+000  4.2028115e+000  4.2147297e+000  4.2262967e+000  4.2375509e+000  4.2485308e+000  4.2592749e+000  4.2698217e+000  4.2802095e+000  4.2904770e+000  4.3006626e+000  4.3108045e+000
