  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  0.0000000e+000  1.7203502e-002  3.4182615e-002  5.0946050e-002  6.7502522e-002  8.3860743e-002  1.0002943e-001  1.1601728e-001  1.3183303e-001  1.4748538e-001  1.6298304e-001  1.7833473e-001  1.9354916e-001  2.0863504e-001  2.2360108e-001  2.3845601e-001  2.5320853e-001  2.6786735e-001  2.8244119e-001  2.9693877e-001  3.1136849e-001
  0.0000000e+000  3.9457706e-002  7.8110519e-002  1.1598967e-001  1.5312638e-001  1.8955188e-001  2.2529741e-001  2.6039419e-001  2.9487344e-001  3.2876641e-001  3.6210431e-001  3.9491838e-001  4.2723985e-001  4.5909993e-001  4.9052988e-001  5.2156090e-001  5.5222423e-001  5.8255111e-001  6.1257275e-001  6.4232039e-001  6.7182466e-001
  0.0000000e+000  6.4848156e-002  1.2809380e-001  1.8979904e-001  2.5002600e-001  3.0883678e-001  3.6629351e-001  4.2245828e-001  4.7739322e-001  5.3116044e-001  5.8382205e-001  6.3544017e-001  6.8607691e-001  7.3579437e-001  7.8465468e-001  8.3271995e-001  8.8005228e-001  9.2671380e-001  9.7276662e-001  1.0182728e+000  1.0632937e+000
  0.0000000e+000  9.1460399e-002  1.8044255e-001  2.6704238e-001  3.5135582e-001  4.3347881e-001  5.1350728e-001  5.9153715e-001  6.6766435e-001  7.4198483e-001  8.1459450e-001  8.8558930e-001  9.5506517e-001  1.0231180e+000  1.0898438e+000  1.1553384e+000  1.2196979e+000  1.2830180e+000  1.3453948e+000  1.4069241e+000  1.4677008e+000
  0.0000000e+000  1.1737998e-001  2.3146685e-001  3.4238787e-001  4.5027028e-001  5.5524133e-001  6.5742827e-001  7.5695835e-001  8.5395881e-001  9.4855691e-001  1.0408799e+000  1.1310550e+000  1.2192095e+000  1.3054706e+000  1.3899656e+000  1.4728217e+000  1.5541661e+000  1.6341262e+000  1.7128292e+000  1.7904022e+000  1.8669711e+000
  0.0000000e+000  1.4069244e-001  2.7747680e-001  4.1050371e-001  5.3992381e-001  6.6588771e-001  7.8854606e-001  9.0804947e-001  1.0245486e+000  1.1381940e+000  1.2491364e+000  1.3575264e+000  1.4635146e+000  1.5672517e+000  1.6688882e+000  1.7685749e+000  1.8664623e+000  1.9627010e+000  2.0574418e+000  2.1508351e+000  2.2430299e+000
  0.0000000e+000  1.5950066e-001  3.1481569e-001  4.6610579e-001  6.1353166e-001  7.5725400e-001  8.9743351e-001  1.0342309e+000  1.1678068e+000  1.2983220e+000  1.4259372e+000  1.5508130e+000  1.6731102e+000  1.7929894e+000  1.9106114e+000  2.0261369e+000  2.1397265e+000  2.2515409e+000  2.3617409e+000  2.4704872e+000  2.5779383e+000
  0.0000000e+000  1.7294726e-001  3.4181911e-001  5.0677108e-001  6.6795869e-001  8.2553747e-001  9.7966294e-001  1.1304906e+000  1.2781761e+000  1.4228748e+000  1.5647423e+000  1.7039341e+000  1.8406057e+000  1.9749127e+000  2.1070106e+000  2.2370549e+000  2.3652012e+000  2.4916049e+000  2.6164216e+000  2.7398068e+000  2.8619136e+000
  0.0000000e+000  1.8178648e-001  3.5991072e-001  5.3451126e-001  7.0572661e-001  8.7369529e-001  1.0385558e+000  1.2004467e+000  1.3595065e+000  1.5158737e+000  1.6696868e+000  1.8210843e+000  1.9702049e+000  2.1171869e+000  2.2621689e+000  2.4052894e+000  2.5466870e+000  2.6865001e+000  2.8248673e+000  2.9619272e+000  3.0978154e+000
  0.0000000e+000  1.8691119e-001  3.7077984e-001  5.5171951e-001  7.2984375e-001  9.0526611e-001  1.0781002e+000  1.2484594e+000  1.4164575e+000  1.5822079e+000  1.7458242e+000  1.9074200e+000  2.0671088e+000  2.2250041e+000  2.3812195e+000  2.5358687e+000  2.6890650e+000  2.8409221e+000  2.9915536e+000  3.1410729e+000  3.2895908e+000
  0.0000000e+000  1.8921427e-001  3.7611577e-001  5.6078899e-001  7.4331844e-001  9.2378861e-001  1.1022840e+000  1.2788892e+000  1.4536885e+000  1.6267666e+000  1.7982080e+000  1.9680971e+000  2.1365184e+000  2.3035565e+000  2.4692958e+000  2.6338209e+000  2.7972162e+000  2.9595663e+000  3.1209556e+000  3.2814687e+000  3.4411868e+000
  0.0000000e+000  1.8958860e-001  3.7760780e-001  5.6411286e-001  7.4915899e-001  9.3280144e-001  1.1150954e+000  1.2960962e+000  1.4758590e+000  1.6544390e+000  1.8318915e+000  2.0082717e+000  2.1836349e+000  2.3580362e+000  2.5315309e+000  2.7041743e+000  2.8760216e+000  3.0471279e+000  3.2175486e+000  3.3873389e+000  3.5565506e+000
  0.0000000e+000  1.8892703e-001  3.7694525e-001  5.6408428e-001  7.5037375e-001  9.3584326e-001  1.1205224e+000  1.3044409e+000  1.4876283e+000  1.6701142e+000  1.8519282e+000  2.0331000e+000  2.2136592e+000  2.3936354e+000  2.5730582e+000  2.7519572e+000  2.9303621e+000  3.1083025e+000  3.2858080e+000  3.4629082e+000  3.6396292e+000
  0.0000000e+000  1.8807547e-001  3.7573017e-001  5.6297537e-001  7.4982231e-001  9.3628225e-001  1.1223665e+000  1.3080862e+000  1.4934527e+000  1.6784772e+000  1.8631710e+000  2.0475453e+000  2.2316114e+000  2.4153806e+000  2.5988640e+000  2.7820731e+000  2.9650189e+000  3.1477128e+000  3.3301660e+000  3.5123899e+000  3.6943919e+000
  0.0000000e+000  1.8733359e-001  3.7455035e-001  5.6165079e-001  7.4863544e-001  9.3550482e-001  1.1222595e+000  1.3088999e+000  1.4954266e+000  1.6818402e+000  1.8681411e+000  2.0543299e+000  2.2404071e+000  2.4263733e+000  2.6122289e+000  2.7979744e+000  2.9836105e+000  3.1691376e+000  3.3545563e+000  3.5398670e+000  3.7250666e+000
  0.0000000e+000  1.8664871e-001  3.7333921e-001  5.6006723e-001  7.4682851e-001  9.3361878e-001  1.1204338e+000  1.3072692e+000  1.4941209e+000  1.6809845e+000  1.8678557e+000  2.0547304e+000  2.2416042e+000  2.4284729e+000  2.6153322e+000  2.8021778e+000  2.9890056e+000  3.1758111e+000  3.3625902e+000  3.5493386e+000  3.7360483e+000
  0.0000000e+000  1.8596226e-001  3.7201929e-001  5.5816626e-001  7.4439832e-001  9.3071064e-001  1.1170984e+000  1.3035567e+000  1.4900808e+000  1.6766658e+000  1.8633069e+000  2.0499992e+000  2.2367380e+000  2.4235183e+000  2.6103353e+000  2.7971843e+000  2.9840603e+000  3.1709585e+000  3.3578741e+000  3.5448023e+000  3.7317344e+000
  0.0000000e+000  1.8521566e-001  3.7051310e-001  5.5588940e-001  7.4134164e-001  9.2686692e-001  1.1124623e+000  1.2981249e+000  1.4838518e+000  1.6696400e+000  1.8554867e+000  2.0413889e+000  2.2273437e+000  2.4133482e+000  2.5993995e+000  2.7854947e+000  2.9716308e+000  3.1578050e+000  3.3440143e+000  3.5302557e+000  3.7165228e+000
  0.0000000e+000  1.8435035e-001  3.6874316e-001  5.5317821e-001  7.3765528e-001  9.2217412e-001  1.1067345e+000  1.2913362e+000  1.4759790e+000  1.6606627e+000  1.8453870e+000  2.0301517e+000  2.2149566e+000  2.3998014e+000  2.5846860e+000  2.7696100e+000  2.9545733e+000  3.1395757e+000  3.3246168e+000  3.5096965e+000  3.6948109e+000
  0.0000000e+000  1.8330777e-001  3.6663205e-001  5.4997432e-001  7.3333609e-001  9.1671887e-001  1.1001241e+000  1.2835534e+000  1.4670082e+000  1.6504900e+000  1.8340002e+000  2.0175405e+000  2.2011123e+000  2.3847171e+000  2.5683563e+000  2.7520316e+000  2.9357444e+000  3.1194961e+000  3.3032884e+000  3.4871227e+000  3.6709968e+000
