 -1.5904000e+001 -1.5796971e+001 -1.5697271e+001 -1.5583727e+001 -1.5435167e+001 -1.5239260e+001 -1.5019042e+001 -1.4806385e+001 -1.4633167e+001 -1.4522979e+001 -1.4466292e+001 -1.4445292e+001 -1.4442167e+001 -1.4442066e+001 -1.4441990e+001 -1.4441897e+001 -1.4441750e+001 -1.4441527e+001 -1.4441281e+001 -1.4441082e+001 -1.4441000e+001
 -1.5074247e+001 -1.4838437e+001 -1.4662641e+001 -1.4528292e+001 -1.4416827e+001 -1.4313235e+001 -1.4216731e+001 -1.4130083e+001 -1.4056060e+001 -1.3996490e+001 -1.3949423e+001 -1.3911970e+001 -1.3881239e+001 -1.3854413e+001 -1.3828973e+001 -1.3802471e+001 -1.3772462e+001 -1.3737374e+001 -1.3699127e+001 -1.3660519e+001 -1.3624345e+001
 -1.3770595e+001 -1.3600140e+001 -1.3471112e+001 -1.3373971e+001 -1.3299175e+001 -1.3238320e+001 -1.3187546e+001 -1.3144128e+001 -1.3105343e+001 -1.3068994e+001 -1.3034985e+001 -1.3003748e+001 -1.2975712e+001 -1.2950791e+001 -1.2926819e+001 -1.2901112e+001 -1.2870987e+001 -1.2834358e+001 -1.2791538e+001 -1.2743438e+001 -1.2690970e+001
 -1.2303828e+001 -1.2211147e+001 -1.2134105e+001 -1.2071814e+001 -1.2023384e+001 -1.1987417e+001 -1.1960476e+001 -1.1938612e+001 -1.1917879e+001 -1.1895225e+001 -1.1871189e+001 -1.1847203e+001 -1.1824703e+001 -1.1804504e+001 -1.1784954e+001 -1.1763782e+001 -1.1738717e+001 -1.1707152e+001 -1.1665135e+001 -1.1608376e+001 -1.1532590e+001
 -1.0540548e+001 -1.0495233e+001 -1.0452115e+001 -1.0413948e+001 -1.0383489e+001 -1.0362433e+001 -1.0348240e+001 -1.0337308e+001 -1.0326040e+001 -1.0311689e+001 -1.0294930e+001 -1.0277295e+001 -1.0260313e+001 -1.0244956e+001 -1.0229960e+001 -1.0213502e+001 -1.0193759e+001 -1.0167563e+001 -1.0126355e+001 -1.0060229e+001 -9.9592851e+000
 -8.4808464e+000 -8.4520150e+000 -8.4259166e+000 -8.4037124e+000 -8.3865642e+000 -8.3750524e+000 -8.3674330e+000 -8.3613811e+000 -8.3545716e+000 -8.3452636e+000 -8.3340521e+000 -8.3221161e+000 -8.3106345e+000 -8.3003230e+000 -8.2900430e+000 -8.2781927e+000 -8.2631704e+000 -8.2414756e+000 -8.2020146e+000 -8.1317953e+000 -8.0178283e+000
 -6.3976943e+000 -6.3847121e+000 -6.3747110e+000 -6.3674366e+000 -6.3626345e+000 -6.3598926e+000 -6.3581680e+000 -6.3562601e+000 -6.3529681e+000 -6.3474677e+000 -6.3404383e+000 -6.3329357e+000 -6.3260155e+000 -6.3203006e+000 -6.3146830e+000 -6.3076221e+000 -6.2975772e+000 -6.2814082e+000 -6.2495785e+000 -6.1909519e+000 -6.0943949e+000
 -4.3999788e+000 -4.4076717e+000 -4.4146947e+000 -4.4210902e+000 -4.4269009e+000 -4.4320696e+000 -4.4361412e+000 -4.4385608e+000 -4.4387735e+000 -4.4365152e+000 -4.4326848e+000 -4.4284721e+000 -4.4250668e+000 -4.4232184e+000 -4.4219162e+000 -4.4197094e+000 -4.4151472e+000 -4.4058816e+000 -4.3859754e+000 -4.3485941e+000 -4.2869050e+000
 -2.4345427e+000 -2.4510022e+000 -2.4654617e+000 -2.4779108e+000 -2.4883389e+000 -2.4967287e+000 -2.5030351e+000 -2.5072063e+000 -2.5091902e+000 -2.5091216e+000 -2.5078812e+000 -2.5065367e+000 -2.5061556e+000 -2.5074461e+000 -2.5096799e+000 -2.5117697e+000 -2.5126280e+000 -2.5103359e+000 -2.4996493e+000 -2.4744927e+000 -2.4287918e+000
 -4.7065606e-001 -4.8534635e-001 -4.9847114e-001 -5.0976549e-001 -5.1896449e-001 -5.2590378e-001 -5.3082133e-001 -5.3405564e-001 -5.3594525e-001 -5.3687352e-001 -5.3740315e-001 -5.3814167e-001 -5.3969663e-001 -5.4249480e-001 -5.4623991e-001 -5.5045492e-001 -5.5466281e-001 -5.5730530e-001 -5.5249907e-001 -5.3327958e-001 -4.9268334e-001
