 -8.5990000e+001 -8.5989729e+001 -8.5989512e+001 -8.5989343e+001 -8.5989216e+001 -8.5989125e+001 -8.5989064e+001 -8.5989027e+001 -8.5989008e+001 -8.5989001e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001 -8.5989000e+001
 -7.7173716e+001 -7.7173563e+001 -7.7173440e+001 -7.7173344e+001 -7.7173272e+001 -7.7173221e+001 -7.7173186e+001 -7.7173165e+001 -7.7173155e+001 -7.7173151e+001 -7.7173150e+001 -7.7173150e+001 -7.7173150e+001 -7.7173150e+001 -7.7173150e+001 -7.7173150e+001 -7.7173150e+001 -7.7173150e+001 -7.7173151e+001 -7.7173151e+001 -7.7173151e+001
 -6.9996608e+001 -6.9996497e+001 -6.9996409e+001 -6.9996340e+001 -6.9996288e+001 -6.9996251e+001 -6.9996226e+001 -6.9996211e+001 -6.9996203e+001 -6.9996200e+001 -6.9996200e+001 -6.9996200e+001 -6.9996200e+001 -6.9996200e+001 -6.9996201e+001 -6.9996201e+001 -6.9996202e+001 -6.9996204e+001 -6.9996205e+001 -6.9996208e+001 -6.9996211e+001
 -6.4121692e+001 -6.4121572e+001 -6.4121476e+001 -6.4121402e+001 -6.4121345e+001 -6.4121305e+001 -6.4121278e+001 -6.4121262e+001 -6.4121254e+001 -6.4121250e+001 -6.4121250e+001 -6.4121250e+001 -6.4121250e+001 -6.4121251e+001 -6.4121252e+001 -6.4121254e+001 -6.4121258e+001 -6.4121262e+001 -6.4121268e+001 -6.4121276e+001 -6.4121286e+001
 -5.9211984e+001 -5.9211826e+001 -5.9211699e+001 -5.9211600e+001 -5.9211526e+001 -5.9211473e+001 -5.9211437e+001 -5.9211416e+001 -5.9211405e+001 -5.9211401e+001 -5.9211400e+001 -5.9211400e+001 -5.9211401e+001 -5.9211402e+001 -5.9211405e+001 -5.9211411e+001 -5.9211418e+001 -5.9211429e+001 -5.9211444e+001 -5.9211462e+001 -5.9211485e+001
 -5.4930500e+001 -5.4930297e+001 -5.4930134e+001 -5.4930007e+001 -5.4929912e+001 -5.4929844e+001 -5.4929798e+001 -5.4929770e+001 -5.4929756e+001 -5.4929751e+001 -5.4929750e+001 -5.4929750e+001 -5.4929751e+001 -5.4929755e+001 -5.4929761e+001 -5.4929771e+001 -5.4929786e+001 -5.4929807e+001 -5.4929835e+001 -5.4929871e+001 -5.4929917e+001
 -5.0991227e+001 -5.0990991e+001 -5.0990802e+001 -5.0990655e+001 -5.0990544e+001 -5.0990465e+001 -5.0990412e+001 -5.0990380e+001 -5.0990363e+001 -5.0990357e+001 -5.0990356e+001 -5.0990356e+001 -5.0990358e+001 -5.0990364e+001 -5.0990374e+001 -5.0990391e+001 -5.0990417e+001 -5.0990453e+001 -5.0990501e+001 -5.0990562e+001 -5.0990639e+001
 -4.7312033e+001 -4.7311780e+001 -4.7311577e+001 -4.7311419e+001 -4.7311300e+001 -4.7311215e+001 -4.7311158e+001 -4.7311123e+001 -4.7311105e+001 -4.7311099e+001 -4.7311098e+001 -4.7311098e+001 -4.7311101e+001 -4.7311109e+001 -4.7311125e+001 -4.7311150e+001 -4.7311188e+001 -4.7311240e+001 -4.7311310e+001 -4.7311400e+001 -4.7311513e+001
 -4.3861760e+001 -4.3861503e+001 -4.3861297e+001 -4.3861137e+001 -4.3861017e+001 -4.3860930e+001 -4.3860873e+001 -4.3860838e+001 -4.3860820e+001 -4.3860813e+001 -4.3860812e+001 -4.3860813e+001 -4.3860816e+001 -4.3860827e+001 -4.3860846e+001 -4.3860879e+001 -4.3860928e+001 -4.3860997e+001 -4.3861088e+001 -4.3861205e+001 -4.3861351e+001
 -4.0609247e+001 -4.0608999e+001 -4.0608801e+001 -4.0608647e+001 -4.0608531e+001 -4.0608448e+001 -4.0608392e+001 -4.0608359e+001 -4.0608341e+001 -4.0608335e+001 -4.0608334e+001 -4.0608335e+001 -4.0608339e+001 -4.0608351e+001 -4.0608374e+001 -4.0608413e+001 -4.0608470e+001 -4.0608550e+001 -4.0608657e+001 -4.0608794e+001 -4.0608965e+001
