 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001 -8.2400000e-001
 -7.5064533e-001 -7.5050690e-001 -7.5038263e-001 -7.5027901e-001 -7.5018442e-001 -7.5008467e-001 -7.4996709e-001 -7.4984782e-001 -7.4976128e-001 -7.4967436e-001 -7.4953778e-001 -7.4941411e-001 -7.4936897e-001 -7.4936533e-001 -7.4936533e-001 -7.4936533e-001 -7.4936533e-001 -7.4936533e-001 -7.4936533e-001 -7.4936533e-001 -7.4936533e-001
 -7.0191067e-001 -7.0101012e-001 -7.0016959e-001 -6.9945770e-001 -6.9880972e-001 -6.9813249e-001 -6.9732994e-001 -6.9650193e-001 -6.9587571e-001 -6.9523828e-001 -6.9427197e-001 -6.9339259e-001 -6.9303530e-001 -6.9295955e-001 -6.9291643e-001 -6.9287667e-001 -6.9283707e-001 -6.9279721e-001 -6.9275349e-001 -6.9269451e-001 -6.9257067e-001
 -6.7474800e-001 -6.7355921e-001 -6.7211388e-001 -6.7078102e-001 -6.6958356e-001 -6.6838803e-001 -6.6692702e-001 -6.6528069e-001 -6.6378398e-001 -6.6217836e-001 -6.6007208e-001 -6.5811162e-001 -6.5696280e-001 -6.5631034e-001 -6.5579559e-001 -6.5532272e-001 -6.5485324e-001 -6.5437897e-001 -6.5385647e-001 -6.5315132e-001 -6.5167471e-001
 -6.6053600e-001 -6.5972705e-001 -6.5823085e-001 -6.5675635e-001 -6.5538683e-001 -6.5397001e-001 -6.5216402e-001 -6.4997873e-001 -6.4769818e-001 -6.4512537e-001 -6.4198350e-001 -6.3899288e-001 -6.3687694e-001 -6.3536991e-001 -6.3413334e-001 -6.3303981e-001 -6.3198944e-001 -6.3088656e-001 -6.2961599e-001 -6.2789688e-001 -6.2438943e-001
 -6.5500000e-001 -6.5421791e-001 -6.5267443e-001 -6.5120606e-001 -6.4978244e-001 -6.4815712e-001 -6.4597450e-001 -6.4329065e-001 -6.4047044e-001 -6.3727368e-001 -6.3335417e-001 -6.2958590e-001 -6.2684889e-001 -6.2481940e-001 -6.2310928e-001 -6.2162891e-001 -6.2025822e-001 -6.1880687e-001 -6.1708075e-001 -6.1470097e-001 -6.1000013e-001
 -6.5074400e-001 -6.4975295e-001 -6.4774378e-001 -6.4579360e-001 -6.4410393e-001 -6.4237445e-001 -6.3981122e-001 -6.3644324e-001 -6.3298130e-001 -6.2935503e-001 -6.2523683e-001 -6.2126991e-001 -6.1812622e-001 -6.1559116e-001 -6.1336885e-001 -6.1132478e-001 -6.0939365e-001 -6.0754766e-001 -6.0548463e-001 -6.0251064e-001 -5.9654950e-001
 -6.4520400e-001 -6.4408250e-001 -6.4172170e-001 -6.3928102e-001 -6.3709433e-001 -6.3482949e-001 -6.3143169e-001 -6.2696125e-001 -6.2242803e-001 -6.1799002e-001 -6.1341750e-001 -6.0899627e-001 -6.0507346e-001 -6.0166259e-001 -5.9867781e-001 -5.9596931e-001 -5.9343276e-001 -5.9099597e-001 -5.8824022e-001 -5.8418047e-001 -5.7558291e-001
 -6.3925733e-001 -6.3799286e-001 -6.3535684e-001 -6.3263459e-001 -6.3003860e-001 -6.2703272e-001 -6.2231606e-001 -6.1617728e-001 -6.1022884e-001 -6.0476071e-001 -5.9939328e-001 -5.9417556e-001 -5.8929052e-001 -5.8489275e-001 -5.8104869e-001 -5.7767053e-001 -5.7456898e-001 -5.7143766e-001 -5.6769346e-001 -5.6207613e-001 -5.4992435e-001
 -6.3416800e-001 -6.3274195e-001 -6.2986009e-001 -6.2701391e-001 -6.2426180e-001 -6.2074334e-001 -6.1470690e-001 -6.0679332e-001 -5.9958661e-001 -5.9338393e-001 -5.8734089e-001 -5.8140610e-001 -5.7579264e-001 -5.7071340e-001 -5.6625921e-001 -5.6229514e-001 -5.5858440e-001 -5.5477194e-001 -5.5010353e-001 -5.4296654e-001 -5.2768044e-001
