  0.0000000e+000  3.0767917e-003  7.4570000e-003  1.1535708e-002  1.5401333e-002  1.9320313e-002  2.3448167e-002  2.7595854e-002  3.1626667e-002  3.8701042e-002  5.2916667e-002  7.3787083e-002  1.0046667e-001  1.3558250e-001  1.7913333e-001  2.2522135e-001  2.7068000e-001  3.1634945e-001  3.6601342e-001  4.3100707e-001  5.6199627e-001
  0.0000000e+000  3.4084514e-003  7.5430747e-003  1.1485806e-002  1.5299275e-002  1.9188979e-002  2.3342567e-002  2.7552930e-002  3.1620523e-002  3.8701038e-002  5.2916667e-002  7.3787083e-002  1.0046667e-001  1.3558324e-001  1.7920895e-001  2.2564308e-001  2.7167618e-001  3.1783725e-001  3.6781548e-001  4.3344849e-001  5.6894011e-001
  0.0000000e+000  3.5650471e-003  7.4290713e-003  1.1072959e-002  1.4598832e-002  1.8300865e-002  2.2583189e-002  2.7154293e-002  3.1483147e-002  3.8666301e-002  5.2912917e-002  7.3787083e-002  1.0046667e-001  1.3558429e-001  1.7931566e-001  2.2623729e-001  2.7305060e-001  3.1980113e-001  3.7019936e-001  4.3658887e-001  5.7449203e-001
  0.0000000e+000  2.8412184e-003  6.4697642e-003  9.7661804e-003  1.2869929e-002  1.6227628e-002  2.0426539e-002  2.5299702e-002  3.0344316e-002  3.8288772e-002  5.2872139e-002  7.3787083e-002  1.0046667e-001  1.3558519e-001  1.7940651e-001  2.2674329e-001  2.7422315e-001  3.2147953e-001  3.7217695e-001  4.3898797e-001  5.7850265e-001
 -1.2000000e-005  1.8277422e-003  5.0793559e-003  8.0069214e-003  1.0805739e-002  1.3968889e-002  1.7996368e-002  2.2959256e-002  2.8794475e-002  3.7763646e-002  5.2815417e-002  7.3787083e-002  1.0046667e-001  1.3558578e-001  1.7946665e-001  2.2707879e-001  2.7501814e-001  3.2267200e-001  3.7358356e-001  4.4053976e-001  5.8122394e-001
 -1.5000000e-003 -4.5156250e-006  2.9042639e-003  5.6401892e-003  8.4524444e-003  1.1826389e-002  1.6189167e-002  2.1599410e-002  2.8016889e-002  3.7511608e-002  5.2788194e-002  7.3787083e-002  1.0046667e-001  1.3558597e-001  1.7948586e-001  2.2718576e-001  2.7526600e-001  3.2303076e-001  3.7407051e-001  4.4133569e-001  5.8282925e-001
 -7.6386667e-003 -6.1693250e-003 -3.1440974e-003 -2.7778042e-005  3.1559467e-003  6.9505556e-003  1.2356806e-002  1.9294770e-002  2.6970901e-002  3.7201908e-002  5.2754750e-002  7.3787083e-002  1.0046667e-001  1.3558633e-001  1.7952214e-001  2.2738763e-001  2.7572770e-001  3.2367131e-001  3.7480165e-001  4.4219489e-001  5.8405057e-001
 -1.7381333e-002 -1.5896581e-002 -1.2696161e-002 -9.1710643e-003 -5.5433831e-003 -1.0578819e-003  6.0820136e-003  1.5513979e-002  2.5247922e-002  3.6690801e-002  5.2699556e-002  7.3787083e-002  1.0046667e-001  1.3558675e-001  1.7956574e-001  2.2763139e-001  2.7632167e-001  3.2461762e-001  3.7600809e-001  4.4361768e-001  5.8639187e-001
 -2.7706667e-002 -2.6345301e-002 -2.3321513e-002 -1.9791948e-002 -1.5871198e-002 -1.0482688e-002 -1.2319678e-003  1.1088012e-002  2.3210773e-002  3.6083756e-002  5.2634000e-002  7.3787083e-002  1.0046667e-001  1.3558699e-001  1.7958922e-001  2.2776491e-001  2.7671538e-001  3.2546769e-001  3.7740107e-001  4.4550332e-001  5.8914918e-001
 -3.6818667e-002 -3.5525733e-002 -3.2589071e-002 -2.9025825e-002 -2.4893916e-002 -1.8780431e-002 -7.5987460e-003  7.4148310e-003  2.1625189e-002  3.5625357e-002  5.2584500e-002  7.3787083e-002  1.0046667e-001  1.3558716e-001  1.7960690e-001  2.2786583e-001  2.7702356e-001  3.2616590e-001  3.7864072e-001  4.4731959e-001  5.9130918e-001
