   12.2000         0    1.4000
   12.2000         0    1.4000
   12.2000         0    1.4000
   12.2000         0    1.4000
   12.2000         0    1.4000
   11.4490    0.3500    1.4000
   11.4490    0.3260    1.2820
   11.4490    0.3140    1.1800
   11.4490    0.2840    1.0700
   11.4490    0.2660    0.9660
   10.8770    0.6420    1.3870
   10.8770    0.6200    1.2600
   10.8770    0.6000    1.1220
   10.8770    0.5640    0.9880
   10.8770    0.5390    0.8550
   10.6690    0.7210    1.3830
   10.6690    0.7000    1.2600
   10.6690    0.6600    1.1100
   10.6690    0.6400    0.9640
   10.6690    0.6130    0.8250
   10.3040    0.8770    1.3760
   10.3040    0.8600    1.2500
   10.3040    0.8200    1.0840
   10.3040    0.8000    0.9200
   10.3040    0.7590    0.7660
    9.7320    1.0620    1.3680
    9.7320    1.0400    1.2300
    9.7320    1.0000    1.0440
    9.7320    0.9640    0.8740
    9.7320    0.9320    0.6960
    9.1590    1.2030    1.3610
    9.1590    1.1660    1.1800
    9.1590    1.1400    1.0060
    9.1590    1.1000    0.8300
    9.1590    1.0630    0.6430
    8.5870    1.3050    1.3570
    8.5870    1.2800    1.1900
    8.5870    1.2400    0.9940
    8.5870    1.2000    0.7960
    8.5870    1.1580    0.6040
    8.0150    1.3740    1.3530
    8.0150    1.3400    1.1400
    8.0150    1.3000    0.9600
    8.0150    1.2600    0.7660
    8.0150    1.2240    0.5780
    7.4420    1.4180    1.3510
    7.4420    1.3800    1.1540
    7.4420    1.3540    0.9600
    7.4420    1.3000    0.7560
    7.4420    1.2640    0.5620
    6.8700    1.4410    1.3500
    6.8700    1.4000    1.1240
    6.8700    1.3600    0.9200
    6.8700    1.3200    0.7300
    6.8700    1.2860    0.5530
    6.2970    1.4500    1.3500
    6.2970    1.4160    1.1600
    6.2970    1.3800    0.9400
    6.2970    1.3400    0.7200
    6.2970    1.2940    0.5490
    5.7250    1.4500    1.3500
    5.7250    1.4160    1.1600
    5.7250    1.3800    0.9400
    5.7250    1.3400    0.7200
    5.7250    1.2940    0.5490
    5.1520    1.4500    1.3500
    5.1520    1.4160    1.1600
    5.1520    1.3800    0.9400
    5.1520    1.3400    0.7200
    5.1520    1.2940    0.5490
    4.5800    1.4370    1.3470
    4.5800    1.4000    1.1500
    4.5800    1.3640    0.9400
    4.5800    1.3200    0.7200
    4.5800    1.2820    0.5460
    4.0070    1.4180    1.3420
    4.0070    1.3600    1.1300
    4.0070    1.3200    0.9400
    4.0070    1.3000    0.7400
    4.0070    1.2620    0.5400
    3.4350    1.3950    1.3360
    3.4350    1.3600    1.1600
    3.4350    1.3200    0.9400
    3.4350    1.2800    0.7400
    3.4350    1.2390    0.5340
    2.8620    1.3680    1.3290
    2.8620    1.3260    1.1400
    2.8620    1.2840    0.9200
    2.8620    1.2400    0.7200
    2.8620    1.2120    0.5260
    2.2900    1.3400    1.3230
    2.2900    1.2900    1.0900
    2.2900    1.2600    0.8900
    2.2900    1.2200    0.7000
    2.2900    1.1840    0.5180
    1.7170    1.3130    1.3160
    1.7170    1.2800    1.1200
    1.7170    1.2400    0.9200
    1.7170    1.2000    0.7060
    1.7170    1.1560    0.5110
    1.1450    1.2870    1.3090
    1.1450    1.2400    1.0490
    1.1450    1.2000    0.8900
    1.1450    1.1600    0.6960
    1.1450    1.1310    0.5030
    0.5720    1.2660    1.3040
    0.5720    1.2400    1.1000
    0.5720    1.2000    0.9000
    0.5720    1.1600    0.7120
    0.5720    1.1090    0.4970
         0    1.2500    1.3000
         0    1.2100    1.0840
         0    1.0900    0.8840
         0    1.1400    0.6960
         0    1.0930    0.4930
