 -1.1263000e+001  1.4050000e+000  6.1500000e+000
 -1.1263000e+001  1.8160000e+000  6.3230000e+000
 -1.1263000e+001  2.6670000e+000  6.6360000e+000
 -1.1263000e+001  3.4760000e+000  6.8860000e+000
 -1.1263000e+001  4.2440000e+000  7.0770000e+000
 -1.1263000e+001  4.3920000e+000  7.1050000e+000
 -1.1263000e+001  4.9740000e+000  7.2250000e+000
 -1.1263000e+001  5.6620000e+000  7.3170000e+000
 -1.1263000e+001  6.3010000e+000  7.3540000e+000
 -1.1263000e+001  6.8540000e+000  7.3430000e+000
 -1.1263000e+001  6.8900000e+000  7.3430000e+000
 -1.1263000e+001  7.4360000e+000  7.2980000e+000
 -1.1263000e+001  7.9260000e+000  7.2150000e+000
 -1.1263000e+001  8.3780000e+000  7.1160000e+000
 -1.1263000e+001  8.6320000e+000  7.0510000e+000
 -1.1263000e+001  8.8040000e+000  7.0130000e+000
 -1.1263000e+001  9.2040000e+000  6.9070000e+000
 -1.1263000e+001  9.5670000e+000  6.7900000e+000
 -1.1263000e+001  9.8430000e+000  6.6840000e+000
 -1.1263000e+001  9.8970000e+000  6.6670000e+000
 -1.1263000e+001  1.0203000e+001  6.5510000e+000
 -1.1263000e+001  1.0466000e+001  6.4230000e+000
 -1.1263000e+001  1.0666000e+001  6.2970000e+000
 -1.1263000e+001  1.0666000e+001  6.2970000e+000
 -1.1263000e+001  1.0566000e+001  6.4480000e+000
 -1.1263000e+001  1.0460000e+001  6.6140000e+000
 -1.1263000e+001  1.0363000e+001  6.7830000e+000
 -1.1263000e+001  1.0278000e+001  6.9540000e+000
 -1.1263000e+001  1.0228000e+001  7.0750000e+000
 -1.1263000e+001  1.0203000e+001  7.1290000e+000
 -1.1263000e+001  1.0129000e+001  7.3100000e+000
 -1.1263000e+001  1.0071000e+001  7.4940000e+000
 -1.1263000e+001  1.0029000e+001  7.6810000e+000
 -1.1263000e+001  1.0012000e+001  7.7720000e+000
 -1.1263000e+001  9.9820000e+000  7.8740000e+000
 -1.1263000e+001  9.9010000e+000  8.0800000e+000
 -1.1263000e+001  9.8040000e+000  8.2970000e+000
 -1.1263000e+001  9.6970000e+000  8.5240000e+000
 -1.1263000e+001  9.6930000e+000  8.5310000e+000
 -1.1263000e+001  9.5500000e+000  8.7600000e+000
 -1.1263000e+001  9.4010000e+000  9.0040000e+000
 -1.1263000e+001  9.2570000e+000  9.2540000e+000
 -1.1263000e+001  9.2410000e+000  9.2820000e+000
 -1.1263000e+001  9.0760000e+000  9.5110000e+000
 -1.1263000e+001  8.8980000e+000  9.7730000e+000
 -1.1263000e+001  8.7400000e+000  1.0026000e+001
 -1.1263000e+001  8.7300000e+000  1.0040000e+001
 -1.1263000e+001  8.5180000e+000  1.0311000e+001
 -1.1263000e+001  8.0430000e+000  1.0311000e+001
 -1.1263000e+001  7.3690000e+000  1.0311000e+001
 -1.1263000e+001  6.4030000e+000  1.0311000e+001
 -1.1263000e+001  5.7710000e+000  1.0311000e+001
 -1.1263000e+001  5.2980000e+000  1.0311000e+001
 -1.1263000e+001  4.5080000e+000  1.0311000e+001
 -1.1263000e+001  3.7880000e+000  1.0311000e+001
 -1.1263000e+001  2.6270000e+000  1.0311000e+001
 -1.1263000e+001  1.7120000e+000  1.0311000e+001
 -1.1263000e+001  1.2540000e+000  1.0311000e+001
 -1.1263000e+001  6.2000000e-001  1.0311000e+001
 -1.1263000e+001  0.0000000e+000  1.0311000e+001
 -9.5320000e+000  9.4200000e-001  6.2110000e+000
 -9.5320000e+000  1.8470000e+000  6.5660000e+000
 -9.5320000e+000  2.4250000e+000  6.7620000e+000
 -9.5320000e+000  2.7150000e+000  6.8680000e+000
 -9.5320000e+000  3.5480000e+000  7.1230000e+000
 -9.5320000e+000  4.3410000e+000  7.3090000e+000
 -9.5320000e+000  5.0900000e+000  7.4320000e+000
 -9.5320000e+000  5.0990000e+000  7.4330000e+000
 -9.5320000e+000  5.8070000e+000  7.5170000e+000
 -9.5320000e+000  6.4750000e+000  7.5440000e+000
 -9.5320000e+000  7.0910000e+000  7.5210000e+000
 -9.5320000e+000  7.2420000e+000  7.5050000e+000
 -9.5320000e+000  7.6620000e+000  7.4700000e+000
 -9.5320000e+000  8.1780000e+000  7.3930000e+000
 -9.5320000e+000  8.6540000e+000  7.3020000e+000
 -9.5320000e+000  8.6950000e+000  7.2930000e+000
 -9.5320000e+000  9.1190000e+000  7.2230000e+000
 -9.5320000e+000  9.5520000e+000  7.1360000e+000
 -9.5320000e+000  9.6670000e+000  7.1080000e+000
