  4.5310000e+000  1.7730000e+000  0.0000000e+000
  4.5310000e+000  1.7850000e+000  0.0000000e+000
  4.5310000e+000  1.7730000e+000  0.0000000e+000
  4.5310000e+000  1.7850000e+000  0.0000000e+000
  4.5310000e+000  1.7790000e+000 -5.0000000e-003
  4.5310000e+000  1.7790000e+000  7.0000000e-003
  4.5310000e+000  1.7730000e+000  1.0000000e-003
  4.5310000e+000  1.7790000e+000 -5.0000000e-003
  4.5310000e+000  1.7790000e+000  7.0000000e-003
  4.5310000e+000  1.7850000e+000  1.0000000e-003
  4.4650000e+000  1.6540000e+000 -1.0800000e-001
  4.4650000e+000  1.6540000e+000  1.1000000e-001
  4.4650000e+000  1.7330000e+000 -1.5900000e-001
  4.4650000e+000  1.7330000e+000  1.6100000e-001
  4.4650000e+000  1.8120000e+000 -1.6200000e-001
  4.4650000e+000  1.8120000e+000  1.6400000e-001
  4.4650000e+000  1.8910000e+000 -1.2200000e-001
  4.4650000e+000  1.8910000e+000  1.2400000e-001
  4.4650000e+000  1.6140000e+000  0.0000000e+000
  4.4650000e+000  1.9440000e+000  0.0000000e+000
  4.4650000e+000  1.6140000e+000  0.0000000e+000
  4.4650000e+000  1.9440000e+000  0.0000000e+000
  4.4650000e+000  1.6710000e+000  1.2700000e-001
  4.4650000e+000  1.8870000e+000  1.2700000e-001
  4.4650000e+000  1.6260000e+000  6.3000000e-002
  4.4650000e+000  1.9320000e+000  6.3000000e-002
  4.4650000e+000  1.6260000e+000 -6.3000000e-002
  4.4650000e+000  1.9320000e+000 -6.3000000e-002
  4.4650000e+000  1.6730000e+000 -1.2700000e-001
  4.4650000e+000  1.8850000e+000 -1.2700000e-001
  4.4650000e+000  1.7790000e+000 -1.6500000e-001
  4.4650000e+000  1.7790000e+000  1.6700000e-001
  4.4650000e+000  1.6140000e+000  1.0000000e-003
  4.4650000e+000  1.7790000e+000 -1.6500000e-001
  4.4650000e+000  1.7790000e+000  1.6700000e-001
  4.4650000e+000  1.9440000e+000  1.0000000e-003
  4.3990000e+000  1.5760000e+000 -1.0800000e-001
  4.3990000e+000  1.5760000e+000  1.1000000e-001
  4.3990000e+000  1.6540000e+000 -1.9400000e-001
  4.3990000e+000  1.6540000e+000  1.9600000e-001
  4.3990000e+000  1.7330000e+000 -2.2600000e-001
  4.3990000e+000  1.7330000e+000  2.2800000e-001
  4.3990000e+000  1.8120000e+000 -2.2800000e-001
  4.3990000e+000  1.8120000e+000  2.3000000e-001
  4.3990000e+000  1.8910000e+000 -2.0200000e-001
  4.3990000e+000  1.8910000e+000  2.0400000e-001
  4.3990000e+000  1.9690000e+000 -1.3000000e-001
  4.3990000e+000  1.9690000e+000  1.3200000e-001
  4.3990000e+000  1.5480000e+000  0.0000000e+000
  4.3990000e+000  2.0100000e+000  0.0000000e+000
  4.3990000e+000  1.5480000e+000  0.0000000e+000
  4.3990000e+000  2.0100000e+000  0.0000000e+000
  4.3990000e+000  1.6460000e+000  1.9000000e-001
  4.3990000e+000  1.9120000e+000  1.9000000e-001
  4.3990000e+000  1.5850000e+000  1.2700000e-001
  4.3990000e+000  1.9730000e+000  1.2700000e-001
  4.3990000e+000  1.5570000e+000  6.3000000e-002
  4.3990000e+000  2.0010000e+000  6.3000000e-002
  4.3990000e+000  1.5570000e+000 -6.3000000e-002
  4.3990000e+000  2.0010000e+000 -6.3000000e-002
  4.3990000e+000  1.5870000e+000 -1.2700000e-001
  4.3990000e+000  1.9710000e+000 -1.2700000e-001
  4.3990000e+000  1.6490000e+000 -1.9000000e-001
  4.3990000e+000  1.9090000e+000 -1.9000000e-001
  4.3990000e+000  1.7790000e+000 -2.3100000e-001
  4.3990000e+000  1.7790000e+000  2.3300000e-001
  4.3990000e+000  1.5480000e+000  1.0000000e-003
  4.3990000e+000  1.7790000e+000 -2.3100000e-001
